matchup_id,game_id,model,prompt_file,random_player_defection_prob,nice_factor,forgiving_factor,retaliatory_factor,troublemaking_factor,emulative_factor,player_a_total_score,player_b_total_score
4,0,ministral-3:8b,prompts/narcissistic.json,0.13793103448275862,0.0,0.0,,1.0,0.10101010101010101,456,11
5,0,ministral-3:8b,prompts/narcissistic.json,0.1724137931034483,0.0,0.0,,1.0,0.20202020202020202,420,20
6,0,ministral-3:8b,prompts/narcissistic.json,0.20689655172413793,0.0,0.0,1.0,1.0,0.21212121212121213,416,21
7,0,ministral-3:8b,prompts/narcissistic.json,0.24137931034482757,0.0,0.0,,1.0,0.16161616161616163,436,16
8,0,ministral-3:8b,prompts/narcissistic.json,0.27586206896551724,0.0,0.0,,1.0,0.2222222222222222,412,22
9,0,ministral-3:8b,prompts/narcissistic.json,0.3103448275862069,0.0,0.0,,1.0,0.26262626262626265,396,26
10,0,ministral-3:8b,prompts/narcissistic.json,0.3448275862068966,0.0,0.0,1.0,1.0,0.3939393939393939,344,39
11,0,ministral-3:8b,prompts/narcissistic.json,0.3793103448275862,0.0,0.0,1.0,1.0,0.41414141414141414,332,42
12,0,ministral-3:8b,prompts/narcissistic.json,0.41379310344827586,0.0,0.0,,1.0,0.41414141414141414,336,41
13,0,ministral-3:8b,prompts/narcissistic.json,0.4482758620689655,0.0,0.0,,1.0,0.45454545454545453,316,46
14,0,ministral-3:8b,prompts/narcissistic.json,0.48275862068965514,0.0,0.0,1.0,1.0,0.46464646464646464,316,46
15,0,ministral-3:8b,prompts/narcissistic.json,0.5172413793103449,0.0,0.0,,1.0,0.46464646464646464,312,47
16,0,ministral-3:8b,prompts/narcissistic.json,0.5517241379310345,0.0,0.0,,1.0,0.5656565656565656,272,57
17,0,ministral-3:8b,prompts/narcissistic.json,0.5862068965517241,0.0,0.0,,1.0,0.5252525252525253,292,52
18,0,ministral-3:8b,prompts/narcissistic.json,0.6206896551724138,0.0,0.0,1.0,1.0,0.5959595959595959,260,60
19,0,ministral-3:8b,prompts/narcissistic.json,0.6551724137931034,0.0,0.0,1.0,1.0,0.6666666666666666,232,67
20,0,ministral-3:8b,prompts/narcissistic.json,0.6896551724137931,0.0,0.0,1.0,1.0,0.6565656565656566,240,65
21,0,ministral-3:8b,prompts/narcissistic.json,0.7241379310344828,0.0,0.0,1.0,1.0,0.6868686868686869,224,69
22,0,ministral-3:8b,prompts/narcissistic.json,0.7586206896551724,0.0,0.01020408163265306,1.0,1.0,0.797979797979798,175,85
23,0,ministral-3:8b,prompts/narcissistic.json,0.7931034482758621,0.0,0.01020408163265306,1.0,1.0,0.8383838383838383,158,88
24,0,ministral-3:8b,prompts/narcissistic.json,0.8275862068965517,0.0,0.0,1.0,1.0,0.8585858585858586,160,85
25,0,ministral-3:8b,prompts/narcissistic.json,0.8620689655172413,0.0,0.020202020202020204,1.0,1.0,0.8888888888888888,134,99
26,0,ministral-3:8b,prompts/narcissistic.json,0.896551724137931,0.0,0.010101010101010102,1.0,1.0,0.9090909090909091,131,96
27,0,ministral-3:8b,prompts/narcissistic.json,0.9310344827586207,0.0,0.0,1.0,1.0,0.9191919191919192,132,92
28,0,ministral-3:8b,prompts/narcissistic.json,0.9655172413793103,0.0,0.01020408163265306,1.0,1.0,0.9191919191919192,126,96
29,0,ministral-3:8b,prompts/narcissistic.json,1.0,0.0,0.010101010101010102,1.0,1.0,0.98989898989899,99,104
0,0,ministral-3:8b,prompts/polite.json,0.0,0.0,,,0.9,0.09090909090909091,480,30
1,0,ministral-3:8b,prompts/polite.json,0.034482758620689655,1.0,0.1111111111111111,1.0,0.9381443298969072,0.0707070707070707,476,26
2,0,ministral-3:8b,prompts/polite.json,0.06896551724137931,1.0,0.0851063829787234,1.0,0.8315789473684211,0.18181818181818182,446,61
3,0,ministral-3:8b,prompts/polite.json,0.10344827586206896,0.0,0.04838709677419355,,0.8404255319148937,0.1919191919191919,445,55
4,0,ministral-3:8b,prompts/polite.json,0.13793103448275862,1.0,0.034482758620689655,1.0,0.8777777777777778,0.20202020202020202,436,46
5,0,ministral-3:8b,prompts/polite.json,0.1724137931034483,1.0,0.07462686567164178,0.5,0.875,0.25252525252525254,393,63
6,0,ministral-3:8b,prompts/polite.json,0.20689655172413793,1.0,0.06578947368421052,0.75,0.9113924050632911,0.25252525252525254,402,52
7,0,ministral-3:8b,prompts/polite.json,0.24137931034482757,1.0,0.09803921568627451,1.0,0.8095238095238095,0.29292929292929293,402,72
8,0,ministral-3:8b,prompts/polite.json,0.27586206896551724,1.0,0.037037037037037035,1.0,0.8717948717948718,0.31313131313131315,395,55
9,0,ministral-3:8b,prompts/polite.json,0.3103448275862069,1.0,0.1095890410958904,1.0,0.8108108108108109,0.36363636363636365,366,81
10,0,ministral-3:8b,prompts/polite.json,0.3448275862068966,1.0,0.10227272727272728,0.8,0.9344262295081968,0.36363636363636365,330,75
11,0,ministral-3:8b,prompts/polite.json,0.3793103448275862,1.0,0.08139534883720931,0.8333333333333334,0.847457627118644,0.47474747474747475,315,80
12,0,ministral-3:8b,prompts/polite.json,0.41379310344827586,1.0,0.031578947368421054,1.0,0.9322033898305084,0.42424242424242425,328,63
13,0,ministral-3:8b,prompts/polite.json,0.4482758620689655,0.0,0.08536585365853659,1.0,0.8727272727272727,0.494949494949495,302,77
14,0,ministral-3:8b,prompts/polite.json,0.48275862068965514,1.0,0.12359550561797752,0.5714285714285714,0.8888888888888888,0.43434343434343436,297,97
15,0,ministral-3:8b,prompts/polite.json,0.5172413793103449,1.0,0.12345679012345678,0.7142857142857143,0.8148148148148148,0.494949494949495,285,100
16,0,ministral-3:8b,prompts/polite.json,0.5517241379310345,1.0,0.12790697674418605,0.8,0.8181818181818182,0.5656565656565656,250,110
17,0,ministral-3:8b,prompts/polite.json,0.5862068965517241,1.0,0.1625,1.0,0.8125,0.5353535353535354,268,108
18,0,ministral-3:8b,prompts/polite.json,0.6206896551724138,1.0,0.11363636363636363,1.0,0.9024390243902439,0.5353535353535354,241,106
19,0,ministral-3:8b,prompts/polite.json,0.6551724137931034,1.0,0.09574468085106383,0.75,0.8529411764705882,0.6363636363636364,217,112
20,0,ministral-3:8b,prompts/polite.json,0.6896551724137931,1.0,0.09574468085106383,1.0,0.8571428571428571,0.6363636363636364,227,107
21,0,ministral-3:8b,prompts/polite.json,0.7241379310344828,1.0,0.0851063829787234,1.0,0.84375,0.6868686868686869,214,104
22,0,ministral-3:8b,prompts/polite.json,0.7586206896551724,0.0,0.13186813186813187,0.9090909090909091,0.75,0.7575757575757576,158,133
23,0,ministral-3:8b,prompts/polite.json,0.7931034482758621,1.0,0.09375,1.0,0.75,0.8080808080808081,148,128
24,0,ministral-3:8b,prompts/polite.json,0.8275862068965517,1.0,0.052083333333333336,1.0,0.7333333333333333,0.8585858585858586,152,112
25,0,ministral-3:8b,prompts/polite.json,0.8620689655172413,1.0,0.08163265306122448,1.0,0.8,0.8484848484848485,127,127
26,0,ministral-3:8b,prompts/polite.json,0.896551724137931,1.0,0.1111111111111111,0.8333333333333334,0.8888888888888888,0.8080808080808081,120,140
27,0,ministral-3:8b,prompts/polite.json,0.9310344827586207,1.0,0.1368421052631579,0.8666666666666667,0.6666666666666666,0.8282828282828283,116,146
28,0,ministral-3:8b,prompts/polite.json,0.9655172413793103,1.0,0.05102040816326531,1.0,0.75,0.8888888888888888,120,120
29,0,ministral-3:8b,prompts/polite.json,1.0,1.0,0.0707070707070707,1.0,0.0,0.9292929292929293,92,132
